survey_id,hhid,cons_ppp17
400000,400420,0.0
400000,400421,0.0
400000,400422,0.0
400000,400423,0.0
400000,400424,0.0
400000,400425,0.0
400000,400426,0.0
400000,400427,0.0
400000,400428,0.0
400000,400429,0.0
400000,400430,0.0
400000,400431,0.0
400000,400432,0.0
400000,400433,0.0
400000,400434,0.0
400000,400435,0.0
400000,400436,0.0
400000,400437,0.0
400000,400438,0.0
400000,400439,0.0
400000,400440,0.0
400000,400441,0.0
400000,400442,0.0
400000,400443,0.0
400000,400444,0.0
400000,400445,0.0
400000,400446,0.0
400000,400447,0.0
400000,400448,0.0
400000,400449,0.0
400000,400450,0.0
400000,400451,0.0
400000,400452,0.0
400000,400453,0.0
400000,400454,0.0
400000,400455,0.0
400000,400456,0.0
400000,400457,0.0
400000,400458,0.0
400000,400459,0.0
400000,400460,0.0
400000,400461,0.0
400000,400462,0.0
400000,400463,0.0
400000,400464,0.0
400000,400465,0.0
400000,400466,0.0
400000,400467,0.0
400000,400468,0.0
400000,400469,0.0
400000,400470,0.0
400000,400471,0.0
400000,400472,0.0
400000,400473,0.0
400000,400474,0.0
400000,400475,0.0
400000,400476,0.0
400000,400477,0.0
400000,400478,0.0
400000,400479,0.0
400000,400480,0.0
400000,400481,0.0
400000,400482,0.0
400000,400483,0.0
400000,400484,0.0
400000,400485,0.0
400000,400486,0.0
400000,400487,0.0
400000,400488,0.0
400000,400489,0.0
400000,400490,0.0
400000,400491,0.0
400000,400492,0.0
400000,400493,0.0
400000,400494,0.0
400000,400495,0.0
400000,400496,0.0
400000,400497,0.0
400000,400498,0.0
400000,400499,0.0
400000,400500,0.0
400000,400501,0.0
400000,400502,0.0
400000,400503,0.0
400000,400504,0.0
400000,400505,0.0
400000,400506,0.0
400000,400507,0.0
400000,400508,0.0
400000,400509,0.0
400000,400510,0.0
400000,400511,0.0
400000,400512,0.0
400000,400513,0.0
400000,400514,0.0
400000,400515,0.0
400000,400516,0.0
400000,400517,0.0
400000,400518,0.0
400000,400519,0.0
400000,400520,0.0
400000,400521,0.0
400000,400522,0.0
400000,400523,0.0
400000,400524,0.0
400000,400525,0.0
400000,400526,0.0
400000,400527,0.0
400000,400528,0.0
400000,400529,0.0
400000,400530,0.0
400000,400531,0.0
400000,400532,0.0
400000,400533,0.0
400000,400534,0.0
400000,400535,0.0
400000,400536,0.0
400000,400537,0.0
400000,400538,0.0
400000,400539,0.0
400000,400540,0.0
400000,400541,0.0
400000,400542,0.0
400000,400543,0.0
400000,400544,0.0
400000,400545,0.0
400000,400546,0.0
400000,400547,0.0
400000,400548,0.0
400000,400549,0.0
400000,400550,0.0
400000,400551,0.0
400000,400552,0.0
400000,400553,0.0
400000,400554,0.0
400000,400555,0.0
400000,400556,0.0
400000,400557,0.0
400000,400558,0.0
400000,400559,0.0
400000,400560,0.0
400000,400561,0.0
400000,400562,0.0
400000,400563,0.0
400000,400564,0.0
400000,400565,0.0
400000,400566,0.0
400000,400567,0.0
400000,400568,0.0
400000,400569,0.0
400000,400570,0.0
400000,400571,0.0
400000,400572,0.0
400000,400573,0.0
400000,400574,0.0
400000,400575,0.0
400000,400576,0.0
400000,400577,0.0
400000,400578,0.0
400000,400579,0.0
400000,400580,0.0
400000,400581,0.0
400000,400582,0.0
400000,400583,0.0
400000,400584,0.0
400000,400585,0.0
400000,400586,0.0
400000,400587,0.0
400000,400588,0.0
400000,400589,0.0
400000,400590,0.0
400000,400591,0.0
400000,400592,0.0
400000,400593,0.0
400000,400594,0.0
400000,400595,0.0
400000,400596,0.0
400000,400597,0.0
400000,400598,0.0
400000,400599,0.0
400000,400600,0.0
400000,400601,0.0
400000,400602,0.0
400000,400603,0.0
400000,400604,0.0
400000,400605,0.0
400000,400606,0.0
400000,400607,0.0
400000,400608,0.0
400000,400609,0.0
400000,400610,0.0
400000,400611,0.0
400000,400612,0.0
400000,400613,0.0
400000,400614,0.0
400000,400615,0.0
400000,400616,0.0
400000,400617,0.0
400000,400618,0.0
400000,400619,0.0
400000,400620,0.0
400000,400621,0.0
400000,400622,0.0
400000,400623,0.0
400000,400624,0.0
400000,400625,0.0
400000,400626,0.0
400000,400627,0.0
400000,400628,0.0
400000,400629,0.0
400000,400630,0.0
400000,400631,0.0
400000,400632,0.0
400000,400633,0.0
400000,400634,0.0
400000,400635,0.0
400000,400636,0.0
400000,400637,0.0
400000,400638,0.0
400000,400639,0.0
400000,400640,0.0
400000,400641,0.0
400000,400642,0.0
400000,400643,0.0
400000,400644,0.0
400000,400645,0.0
400000,400646,0.0
400000,400647,0.0
400000,400648,0.0
400000,400649,0.0
400000,400650,0.0
400000,400651,0.0
400000,400652,0.0
400000,400653,0.0
400000,400654,0.0
400000,400655,0.0
400000,400656,0.0
400000,400657,0.0
400000,400658,0.0
400000,400659,0.0
400000,400660,0.0
400000,400661,0.0
400000,400662,0.0
400000,400663,0.0
400000,400664,0.0
400000,400665,0.0
400000,400666,0.0
400000,400667,0.0
400000,400668,0.0
400000,400669,0.0
400000,400670,0.0
400000,400671,0.0
400000,400672,0.0
400000,400673,0.0
400000,400674,0.0
400000,400675,0.0
400000,400676,0.0
400000,400677,0.0
400000,400678,0.0
400000,400679,0.0
400000,400680,0.0
400000,400681,0.0
400000,400682,0.0
400000,400683,0.0
400000,400684,0.0
400000,400685,0.0
400000,400686,0.0
400000,400687,0.0
400000,400688,0.0
400000,400689,0.0
400000,400690,0.0
400000,400691,0.0
400000,400692,0.0
400000,400693,0.0
400000,400694,0.0
400000,400695,0.0
400000,400696,0.0
400000,400697,0.0
400000,400698,0.0
400000,400699,0.0
400000,400700,0.0
400000,400701,0.0
400000,400702,0.0
400000,400703,0.0
400000,400704,0.0
400000,400705,0.0
400000,400706,0.0
400000,400707,0.0
400000,400708,0.0
400000,400709,0.0
400000,400710,0.0
400000,400711,0.0
400000,400712,0.0
400000,400713,0.0
400000,400714,0.0
400000,400715,0.0
400000,400716,0.0
400000,400717,0.0
400000,400718,0.0
400000,400719,0.0
400000,400720,0.0
400000,400721,0.0
400000,400722,0.0
400000,400723,0.0
400000,400724,0.0
400000,400725,0.0
400000,400726,0.0
400000,400727,0.0
400000,400728,0.0
400000,400729,0.0
400000,400730,0.0
400000,400731,0.0
400000,400732,0.0
400000,400733,0.0
400000,400734,0.0
400000,400735,0.0
400000,400736,0.0
400000,400737,0.0
400000,400738,0.0
400000,400739,0.0
400000,400740,0.0
400000,400741,0.0
400000,400742,0.0
400000,400743,0.0
400000,400744,0.0
400000,400745,0.0
400000,400746,0.0
400000,400747,0.0
400000,400748,0.0
400000,400749,0.0
400000,400750,0.0
400000,400751,0.0
400000,400752,0.0
400000,400753,0.0
400000,400754,0.0
400000,400755,0.0
400000,400756,0.0
400000,400757,0.0
400000,400758,0.0
400000,400759,0.0
400000,400760,0.0
400000,400761,0.0
400000,400762,0.0
400000,400763,0.0
400000,400764,0.0
400000,400765,0.0
400000,400766,0.0
400000,400767,0.0
400000,400768,0.0
400000,400769,0.0
400000,400770,0.0
400000,400771,0.0
400000,400772,0.0
400000,400773,0.0
400000,400774,0.0
400000,400775,0.0
400000,400776,0.0
400000,400777,0.0
400000,400778,0.0
400000,400779,0.0
400000,400780,0.0
400000,400781,0.0
400000,400782,0.0
400000,400783,0.0
400000,400784,0.0
400000,400785,0.0
400000,400786,0.0
400000,400787,0.0
400000,400788,0.0
400000,400789,0.0
400000,400790,0.0
400000,400791,0.0
400000,400792,0.0
400000,400793,0.0
400000,400794,0.0
400000,400795,0.0
400000,400796,0.0
400000,400797,0.0
400000,400798,0.0
400000,400799,0.0
400000,400800,0.0
400000,400801,0.0
400000,400802,0.0
400000,400803,0.0
400000,400804,0.0
400000,400805,0.0
400000,400806,0.0
400000,400807,0.0
400000,400808,0.0
400000,400809,0.0
400000,400810,0.0
400000,400811,0.0
400000,400812,0.0
400000,400813,0.0
400000,400814,0.0
400000,400815,0.0
400000,400816,0.0
400000,400817,0.0
400000,400818,0.0
400000,400819,0.0
400000,400820,0.0
400000,400821,0.0
400000,400822,0.0
400000,400823,0.0
400000,400824,0.0
400000,400825,0.0
400000,400826,0.0
400000,400827,0.0
400000,400828,0.0
400000,400829,0.0
400000,400830,0.0
400000,400831,0.0
400000,400832,0.0
400000,400833,0.0
400000,400834,0.0
400000,400835,0.0
400000,400836,0.0
400000,400837,0.0
400000,400838,0.0
400000,400839,0.0
400000,400840,0.0
400000,400841,0.0
400000,400842,0.0
400000,400843,0.0
400000,400844,0.0
400000,400845,0.0
400000,400846,0.0
400000,400847,0.0
400000,400848,0.0
400000,400849,0.0
400000,400850,0.0
400000,400851,0.0
400000,400852,0.0
400000,400853,0.0
400000,400854,0.0
400000,400855,0.0
400000,400856,0.0
400000,400857,0.0
400000,400858,0.0
400000,400859,0.0
400000,400860,0.0
400000,400861,0.0
400000,400862,0.0
400000,400863,0.0
400000,400864,0.0
400000,400865,0.0
400000,400866,0.0
400000,400867,0.0
400000,400868,0.0
400000,400869,0.0
400000,400870,0.0
400000,400871,0.0
400000,400872,0.0
400000,400873,0.0
400000,400874,0.0
400000,400875,0.0
400000,400876,0.0
400000,400877,0.0
400000,400878,0.0
400000,400879,0.0
400000,400880,0.0
400000,400881,0.0
400000,400882,0.0
400000,400883,0.0
400000,400884,0.0
400000,400885,0.0
400000,400886,0.0
400000,400887,0.0
400000,400888,0.0
400000,400889,0.0
400000,400890,0.0
400000,400891,0.0
400000,400892,0.0
400000,400893,0.0
400000,400894,0.0
400000,400895,0.0
400000,400896,0.0
400000,400897,0.0
400000,400898,0.0
400000,400899,0.0
400000,400900,0.0
400000,400901,0.0
400000,400902,0.0
400000,400903,0.0
400000,400904,0.0
400000,400905,0.0
400000,400906,0.0
400000,400907,0.0
400000,400908,0.0
400000,400909,0.0
400000,400910,0.0
400000,400911,0.0
400000,400912,0.0
400000,400913,0.0
400000,400914,0.0
400000,400915,0.0
400000,400916,0.0
400000,400917,0.0
400000,400918,0.0
400000,400919,0.0
400000,400920,0.0
400000,400921,0.0
400000,400922,0.0
400000,400923,0.0
400000,400924,0.0
400000,400925,0.0
400000,400926,0.0
400000,400927,0.0
400000,400928,0.0
400000,400929,0.0
400000,400930,0.0
400000,400931,0.0
400000,400932,0.0
400000,400933,0.0
400000,400934,0.0
400000,400935,0.0
400000,400936,0.0
400000,400937,0.0
400000,400938,0.0
400000,400939,0.0
400000,400940,0.0
400000,400941,0.0
400000,400942,0.0
400000,400943,0.0
400000,400944,0.0
400000,400945,0.0
400000,400946,0.0
400000,400947,0.0
400000,400948,0.0
400000,400949,0.0
400000,400950,0.0
400000,400951,0.0
400000,400952,0.0
400000,400953,0.0
400000,400954,0.0
400000,400955,0.0
400000,400956,0.0
400000,400957,0.0
400000,400958,0.0
400000,400959,0.0
400000,400960,0.0
400000,400961,0.0
400000,400962,0.0
400000,400963,0.0
400000,400964,0.0
400000,400965,0.0
400000,400966,0.0
400000,400967,0.0
400000,400968,0.0
400000,400969,0.0
400000,400970,0.0
400000,400971,0.0
400000,400972,0.0
400000,400973,0.0
400000,400974,0.0
400000,400975,0.0
400000,400976,0.0
400000,400977,0.0
400000,400978,0.0
400000,400979,0.0
400000,400980,0.0
400000,400981,0.0
400000,400982,0.0
400000,400983,0.0
400000,400984,0.0
400000,400985,0.0
400000,400986,0.0
400000,400987,0.0
400000,400988,0.0
400000,400989,0.0
400000,400990,0.0
400000,400991,0.0
400000,400992,0.0
400000,400993,0.0
400000,400994,0.0
400000,400995,0.0
400000,400996,0.0
400000,400997,0.0
400000,400998,0.0
400000,400999,0.0
400000,401000,0.0
400000,401001,0.0
400000,401002,0.0
400000,401003,0.0
400000,401004,0.0
400000,401005,0.0
400000,401006,0.0
400000,401007,0.0
400000,401008,0.0
400000,401009,0.0
400000,401010,0.0
400000,401011,0.0
400000,401012,0.0
400000,401013,0.0
400000,401014,0.0
400000,401015,0.0
400000,401016,0.0
400000,401017,0.0
400000,401018,0.0
400000,401019,0.0
400000,401020,0.0
400000,401021,0.0
400000,401022,0.0
400000,401023,0.0
400000,401024,0.0
400000,401025,0.0
400000,401026,0.0
400000,401027,0.0
400000,401028,0.0
400000,401029,0.0
400000,401030,0.0
400000,401031,0.0
400000,401032,0.0
400000,401033,0.0
400000,401034,0.0
400000,401035,0.0
400000,401036,0.0
400000,401037,0.0
400000,401038,0.0
400000,401039,0.0
400000,401040,0.0
400000,401041,0.0
400000,401042,0.0
400000,401043,0.0
400000,401044,0.0
400000,401045,0.0
400000,401046,0.0
400000,401047,0.0
400000,401048,0.0
400000,401049,0.0
400000,401050,0.0
400000,401051,0.0
400000,401052,0.0
400000,401053,0.0
400000,401054,0.0
400000,401055,0.0
400000,401056,0.0
400000,401057,0.0
400000,401058,0.0
400000,401059,0.0
400000,401060,0.0
400000,401061,0.0
400000,401062,0.0
400000,401063,0.0
400000,401064,0.0
400000,401065,0.0
400000,401066,0.0
400000,401067,0.0
400000,401068,0.0
400000,401069,0.0
400000,401070,0.0
400000,401071,0.0
400000,401072,0.0
400000,401073,0.0
400000,401074,0.0
400000,401075,0.0
400000,401076,0.0
400000,401077,0.0
400000,401078,0.0
400000,401079,0.0
400000,401080,0.0
400000,401081,0.0
400000,401082,0.0
400000,401083,0.0
400000,401084,0.0
400000,401085,0.0
400000,401086,0.0
400000,401087,0.0
400000,401088,0.0
400000,401089,0.0
400000,401090,0.0
400000,401091,0.0
400000,401092,0.0
400000,401093,0.0
400000,401094,0.0
400000,401095,0.0
400000,401096,0.0
400000,401097,0.0
400000,401098,0.0
400000,401099,0.0
400000,401100,0.0
400000,401101,0.0
400000,401102,0.0
400000,401103,0.0
400000,401104,0.0
400000,401105,0.0
400000,401106,0.0
400000,401107,0.0
400000,401108,0.0
400000,401109,0.0
400000,401110,0.0
400000,401111,0.0
400000,401112,0.0
400000,401113,0.0
400000,401114,0.0
400000,401115,0.0
400000,401116,0.0
400000,401117,0.0
400000,401118,0.0
400000,401119,0.0
400000,401120,0.0
400000,401121,0.0
400000,401122,0.0
400000,401123,0.0
400000,401124,0.0
400000,401125,0.0
400000,401126,0.0
400000,401127,0.0
400000,401128,0.0
400000,401129,0.0
400000,401130,0.0
400000,401131,0.0
400000,401132,0.0
400000,401133,0.0
400000,401134,0.0
400000,401135,0.0
400000,401136,0.0
400000,401137,0.0
400000,401138,0.0
400000,401139,0.0
400000,401140,0.0
400000,401141,0.0
400000,401142,0.0
400000,401143,0.0
400000,401144,0.0
400000,401145,0.0
400000,401146,0.0
400000,401147,0.0
400000,401148,0.0
400000,401149,0.0
400000,401150,0.0
400000,401151,0.0
400000,401152,0.0
400000,401153,0.0
400000,401154,0.0
400000,401155,0.0
400000,401156,0.0
400000,401157,0.0
400000,401158,0.0
400000,401159,0.0
400000,401160,0.0
400000,401161,0.0
400000,401162,0.0
400000,401163,0.0
400000,401164,0.0
400000,401165,0.0
400000,401166,0.0
400000,401167,0.0
400000,401168,0.0
400000,401169,0.0
400000,401170,0.0
400000,401171,0.0
400000,401172,0.0
400000,401173,0.0
400000,401174,0.0
400000,401175,0.0
400000,401176,0.0
400000,401177,0.0
400000,401178,0.0
400000,401179,0.0
400000,401180,0.0
400000,401181,0.0
400000,401182,0.0
400000,401183,0.0
400000,401184,0.0
400000,401185,0.0
400000,401186,0.0
400000,401187,0.0
400000,401188,0.0
400000,401189,0.0
400000,401190,0.0
400000,401191,0.0
400000,401192,0.0
400000,401193,0.0
400000,401194,0.0
400000,401195,0.0
400000,401196,0.0
400000,401197,0.0
400000,401198,0.0
400000,401199,0.0
400000,401200,0.0
400000,401201,0.0
400000,401202,0.0
400000,401203,0.0
400000,401204,0.0
400000,401205,0.0
400000,401206,0.0
400000,401207,0.0
400000,401208,0.0
400000,401209,0.0
400000,401210,0.0
400000,401211,0.0
400000,401212,0.0
400000,401213,0.0
400000,401214,0.0
400000,401215,0.0
400000,401216,0.0
400000,401217,0.0
400000,401218,0.0
400000,401219,0.0
400000,401220,0.0
400000,401221,0.0
400000,401222,0.0
400000,401223,0.0
400000,401224,0.0
400000,401225,0.0
400000,401226,0.0
400000,401227,0.0
400000,401228,0.0
400000,401229,0.0
400000,401230,0.0
400000,401231,0.0
400000,401232,0.0
400000,401233,0.0
400000,401234,0.0
400000,401235,0.0
400000,401236,0.0
400000,401237,0.0
400000,401238,0.0
400000,401239,0.0
400000,401240,0.0
400000,401241,0.0
400000,401242,0.0
400000,401243,0.0
400000,401244,0.0
400000,401245,0.0
400000,401246,0.0
400000,401247,0.0
400000,401248,0.0
400000,401249,0.0
400000,401250,0.0
400000,401251,0.0
400000,401252,0.0
400000,401253,0.0
400000,401254,0.0
400000,401255,0.0
400000,401256,0.0
400000,401257,0.0
400000,401258,0.0
400000,401259,0.0
400000,401260,0.0
400000,401261,0.0
400000,401262,0.0
400000,401263,0.0
400000,401264,0.0
400000,401265,0.0
400000,401266,0.0
400000,401267,0.0
400000,401268,0.0
400000,401269,0.0
400000,401270,0.0
400000,401271,0.0
400000,401272,0.0
400000,401273,0.0
400000,401274,0.0
400000,401275,0.0
400000,401276,0.0
400000,401277,0.0
400000,401278,0.0
400000,401279,0.0
400000,401280,0.0
400000,401281,0.0
400000,401282,0.0
400000,401283,0.0
400000,401284,0.0
400000,401285,0.0
400000,401286,0.0
400000,401287,0.0
400000,401288,0.0
400000,401289,0.0
400000,401290,0.0
400000,401291,0.0
400000,401292,0.0
400000,401293,0.0
400000,401294,0.0
400000,401295,0.0
400000,401296,0.0
400000,401297,0.0
400000,401298,0.0
400000,401299,0.0
400000,401300,0.0
400000,401301,0.0
400000,401302,0.0
400000,401303,0.0
400000,401304,0.0
400000,401305,0.0
400000,401306,0.0
400000,401307,0.0
400000,401308,0.0
400000,401309,0.0
400000,401310,0.0
400000,401311,0.0
400000,401312,0.0
400000,401313,0.0
400000,401314,0.0
400000,401315,0.0
400000,401316,0.0
400000,401317,0.0
400000,401318,0.0
400000,401319,0.0
400000,401320,0.0
400000,401321,0.0
400000,401322,0.0
400000,401323,0.0
400000,401324,0.0
400000,401325,0.0
400000,401326,0.0
400000,401327,0.0
400000,401328,0.0
400000,401329,0.0
400000,401330,0.0
400000,401331,0.0
400000,401332,0.0
400000,401333,0.0
400000,401334,0.0
400000,401335,0.0
400000,401336,0.0
400000,401337,0.0
400000,401338,0.0
400000,401339,0.0
400000,401340,0.0
400000,401341,0.0
400000,401342,0.0
400000,401343,0.0
400000,401344,0.0
400000,401345,0.0
400000,401346,0.0
400000,401347,0.0
400000,401348,0.0
400000,401349,0.0
400000,401350,0.0
400000,401351,0.0
400000,401352,0.0
400000,401353,0.0
400000,401354,0.0
400000,401355,0.0
400000,401356,0.0
400000,401357,0.0
400000,401358,0.0
400000,401359,0.0
400000,401360,0.0
400000,401361,0.0
400000,401362,0.0
400000,401363,0.0
400000,401364,0.0
400000,401365,0.0
400000,401366,0.0
400000,401367,0.0
400000,401368,0.0
400000,401369,0.0
400000,401370,0.0
400000,401371,0.0
400000,401372,0.0
400000,401373,0.0
400000,401374,0.0
400000,401375,0.0
400000,401376,0.0
400000,401377,0.0
400000,401378,0.0
400000,401379,0.0
400000,401380,0.0
400000,401381,0.0
400000,401382,0.0
400000,401383,0.0
400000,401384,0.0
400000,401385,0.0
400000,401386,0.0
400000,401387,0.0
400000,401388,0.0
400000,401389,0.0
400000,401390,0.0
400000,401391,0.0
400000,401392,0.0
400000,401393,0.0
400000,401394,0.0
400000,401395,0.0
400000,401396,0.0
